Gene;p_val;avg_log2FC;pct.1;pct.2;p_val_adj
XPNPEP3;0.653039133805904;0.607196677264478;0;0.021;1
RNU12;0.653039133805904;-1.61169619465425;0;0.021;1
FAM118A;0.653039133805904;-0.479079997276237;0;0.021;1
ALG12;0.653039133805904;-0.18978039845101;0;0.021;1
SBF1;0.653039133805904;0.177247603276681;0;0.021;1
ITSN1;0.653039133805904;0.526430079248335;0;0.021;1
SETD4;0.653039133805904;1.29166870266404;0;0.021;1
MORC3;0.653039133805904;0.335150567219451;0;0.021;1
AC069277.2;0.653039133805904;-0.243856371172591;0;0.021;1
CLDN8;0.653039133805904;-0.135054305791712;0;0.021;1
UBE2V2;0.653209452214792;-0.235228283348575;0.2;0.136;1
CYHR1;0.65648629004138;0.201717918563165;0.1;0.063;1
TPRN;0.65648629004138;-0.977999458834511;0.1;0.063;1
KANSL1-AS1;0.65648629004138;-0.486861606525528;0.1;0.063;1
HOXB6;0.65648629004138;0.283548253918259;0.1;0.063;1
BIRC3;0.656518912760095;-1.8103910516317;0.2;0.126;1
TMEM14C;0.657334817503343;-2.04252648238687;0.3;0.293;1
ZFAND2A;0.658308050583453;-2.64770686198854;0.1;0.136;1
CPNE1;0.658308050583453;-2.27910806208958;0.1;0.136;1
MRPL4;0.658308050583453;-2.10822720273804;0.1;0.136;1
ZNHIT1;0.662217518530348;-0.488603591474645;0.6;0.393;1
TMC6;0.662836072898281;1.38047549899945;0.1;0.068;1
FIS1;0.664298488069906;-0.5451040741333;0.4;0.272;1
RP11-680F8.1;0.665130449381363;-2.34015559406491;0.1;0.136;1
RDH14;0.66596811140007;0.131451987017114;0.1;0.063;1
C6orf47;0.66596811140007;0.556777065030061;0.1;0.063;1
RNASEH2C;0.66596811140007;0.254098015264422;0.1;0.063;1
SUN2;0.66596811140007;0.289133487309944;0.1;0.063;1
RPL36A;0.666356735661217;-0.539504146993525;0.7;0.435;1
TPT1;0.666711752978212;0.229746876800324;0.9;0.817;1
KLF6;0.667981753848026;-1.69698215451149;0.2;0.241;1
BTG2;0.66849482169779;-2.34023884055238;0.3;0.188;1
ATP6V1E1;0.66849482169779;-1.58282074331538;0.3;0.188;1
PLXNB2;0.668552120728175;-1.50592501762032;0.2;0.131;1
EMC7;0.66881054879853;-0.623575152671914;0.3;0.199;1
ASNA1;0.66881054879853;-1.34619605239958;0.3;0.199;1
CAPG;0.67043081142787;-0.948694598508008;0.6;0.366;1
ELMO3;0.672030291593958;0.417701548266932;0.1;0.068;1
RASSF7;0.673180114039832;-1.20786838926922;0.3;0.288;1
ITFG1;0.673378477279016;-1.31014060286257;0.1;0.141;1
CASP7;0.674410708048149;-0.538523666958368;0.3;0.215;1
ARHGEF16;0.675416098807791;-1.08749250504996;0.2;0.131;1
ADTRP;0.675416098807791;-1.06904727588154;0.2;0.131;1
NAT1;0.675503628348964;-0.251958005213546;0.1;0.063;1
JMJD6;0.675503628348964;-0.39052002208524;0.1;0.063;1
SEPHS2;0.675858253069455;-0.984884518810987;0.4;0.262;1
RNF7;0.676249689663888;-0.856598142535006;0.6;0.372;1
ATP5G2;0.677428896690828;-0.296336468124034;0.8;0.555;1
PPP1CC;0.67918244148463;-0.8840058999561;0.3;0.34;1
PFKL;0.680050645242284;-1.93424304325693;0.2;0.22;1
PPP1R2;0.680154935586956;-0.592359053469457;0.2;0.136;1
TMEM14B;0.680219400470163;-0.872232257503563;0.3;0.209;1
ACOT8;0.681273833661941;1.18017347008116;0.1;0.068;1
SLC35A3;0.682307174386122;-0.93914204958176;0.2;0.131;1
UQCRC2;0.683256241345356;-0.472179580115864;0.5;0.377;1
MTMR11;0.684641294047719;-0.480788081454858;0.2;0.141;1
TMEM171;0.684919376464738;-2.56318590201422;0.3;0.277;1
TARDBP;0.685091504128581;-0.742875589984934;0.1;0.063;1
CEBPZ-AS1;0.685091504128581;-0.439071515402659;0.1;0.063;1
SLC44A1;0.686957323396446;-1.08603439480443;0.1;0.141;1
PPP1CA;0.688484293515904;-0.946020236165138;0.5;0.429;1
ECHDC2;0.691437813267351;-2.02964960603123;0.1;0.131;1
KLC4;0.691437813267351;-2.07139751752108;0.1;0.131;1
LAMP2;0.691437813267351;-1.98741122226118;0.1;0.131;1
KLHDC2;0.691437813267351;-1.45289052950103;0.1;0.131;1
CES3;0.691437813267351;-2.44410112882153;0.1;0.131;1
NARF;0.691437813267351;-1.9266059496328;0.1;0.131;1
RAB9A;0.691654777107383;-0.655275201372051;0.3;0.209;1
RHEB;0.692036018621716;-1.05289794261923;0.3;0.199;1
TCF25;0.692139997039346;-1.33212495923955;0.3;0.194;1
THAP4;0.694730376672222;-0.333522618593;0.1;0.063;1
DUSP3;0.694730376672222;-0.462269611240717;0.1;0.063;1
SLC35C2;0.694730376672222;-0.202268886232167;0.1;0.063;1
IRF1;0.696168589212563;-1.39895093167985;0.2;0.131;1
BCAR3;0.699903988235223;0.58140674769437;0.1;0.068;1
LINC00115;0.700219149146458;0.968642232724623;0;0.016;1
FAM41C;0.700219149146458;2.15080607947421;0;0.016;1
RP11-54O7.17;0.700219149146458;1.27850434167689;0;0.016;1
DVL1;0.700219149146458;2.01175818424552;0;0.016;1
PER3;0.700219149146458;1.12478841844293;0;0.016;1
H6PD;0.700219149146458;1.18184895193543;0;0.016;1
DFFA;0.700219149146458;0.514214940263137;0;0.016;1
RP1-43E13.2;0.700219149146458;0.121813906043884;0;0.016;1
TMCO4;0.700219149146458;0.630925496367697;0;0.016;1
RAP1GAP;0.700219149146458;0.372294165322759;0;0.016;1
KDM1A;0.700219149146458;1.13106743513598;0;0.016;1
MED18;0.700219149146458;0.292977993441429;0;0.016;1
STK40;0.700219149146458;0.816808988155847;0;0.016;1
EDN2;0.700219149146458;0.406152094249548;0;0.016;1
KDM4A;0.700219149146458;0.183572908164412;0;0.016;1
FAF1;0.700219149146458;0.905524216444457;0;0.016;1
EPS15;0.700219149146458;0.368184977632801;0;0.016;1
OSBPL9;0.700219149146458;0.882164945739225;0;0.016;1
ZCCHC11;0.700219149146458;-0.390466652502552;0;0.016;1
PPAP2B;0.700219149146458;0.698928951188658;0;0.016;1
ST6GALNAC3;0.700219149146458;2.2694336455779;0;0.016;1
RP11-131L23.1;0.700219149146458;0.97585320343722;0;0.016;1
GBP1;0.700219149146458;-0.375182928823485;0;0.016;1
RPAP2;0.700219149146458;0.977304328029551;0;0.016;1
EVI5;0.700219149146458;1.24831647050091;0;0.016;1
PRMT6;0.700219149146458;1.23767229297656;0;0.016;1
GSTM3;0.700219149146458;0.924902307732809;0;0.016;1
MAN1A2;0.700219149146458;1.05896891034989;0;0.016;1
GDAP2;0.700219149146458;0.484683328457142;0;0.016;1
NBPF9;0.700219149146458;1.79214435812453;0;0.016;1
NBPF14;0.700219149146458;1.05661755356011;0;0.016;1
CREB3L4;0.700219149146458;1.91038376499102;0;0.016;1
RP11-307C12.11;0.700219149146458;0.784559877384995;0;0.016;1
METTL18;0.700219149146458;1.58655288641289;0;0.016;1
SCYL3;0.700219149146458;0.7059830576251;0;0.016;1
RP11-296O14.3;0.700219149146458;1.23647891545589;0;0.016;1
CEP350;0.700219149146458;1.41317061044188;0;0.016;1
LAMC2;0.700219149146458;0.361462945235555;0;0.016;1
GPR37L1;0.700219149146458;1.13776090857645;0;0.016;1
CYB5R1;0.700219149146458;-0.681781370199277;0;0.016;1
ATP2B4;0.700219149146458;1.81813615824808;0;0.016;1
SLC45A3;0.700219149146458;-0.357886404702732;0;0.016;1
TRAF5;0.700219149146458;1.17254442124193;0;0.016;1
CAPN8;0.700219149146458;0.912665605550648;0;0.016;1
TAF5L;0.700219149146458;-0.205926637837463;0;0.016;1
RP5-827C21.4;0.700219149146458;-0.627371807709534;0;0.016;1
GPR137B;0.700219149146458;0.421108945602398;0;0.016;1
TFB2M;0.700219149146458;0.652702740265527;0;0.016;1
CNST;0.700219149146458;1.9488345140301;0;0.016;1
TRIM58;0.700219149146458;1.09733250498214;0;0.016;1
HS1BP3;0.700219149146458;0.160032146899441;0;0.016;1
CAPN13;0.700219149146458;0.612798183175344;0;0.016;1
SLC30A6;0.700219149146458;0.309842680448417;0;0.016;1
STRN;0.700219149146458;1.2463980217512;0;0.016;1
AC073283.4;0.700219149146458;-1.04391056144627;0;0.016;1
PPP1R21;0.700219149146458;1.48373312831569;0;0.016;1
PUS10;0.700219149146458;1.3346264827492;0;0.016;1
RP11-355B11.2;0.700219149146458;-0.809104768445808;0;0.016;1
PAX8;0.700219149146458;-0.344828224710452;0;0.016;1
RABL2A;0.700219149146458;1.25628640606716;0;0.016;1
RP11-395A13.2;0.700219149146458;1.37778056669842;0;0.016;1
TANC1;0.700219149146458;0.836332737411572;0;0.016;1
WDSUB1;0.700219149146458;-1.65134722109486;0;0.016;1
COBLL1;0.700219149146458;-0.514373296621912;0;0.016;1
TFPI;0.700219149146458;1.05419255550085;0;0.016;1
GULP1;0.700219149146458;0.79513677500392;0;0.016;1
RAPH1;0.700219149146458;1.41327338166862;0;0.016;1
AC007383.3;0.700219149146458;1.17448884135606;0;0.016;1
FASTKD2;0.700219149146458;0.312634846951632;0;0.016;1
RP11-105N14.1;0.700219149146458;1.28658271797363;0;0.016;1
USP37;0.700219149146458;-0.610943136350699;0;0.016;1
SERPINE2;0.700219149146458;-1.30127388640906;0;0.016;1
COPS7B;0.700219149146458;1.33802124374335;0;0.016;1
NGEF;0.700219149146458;0.607918410314513;0;0.016;1
UGT1A8;0.700219149146458;0.538684081706133;0;0.016;1
AGAP1;0.700219149146458;1.27789454172262;0;0.016;1
D2HGDH;0.700219149146458;-0.264909551338843;0;0.016;1
CNTN4;0.700219149146458;1.3724154956334;0;0.016;1
OGG1;0.700219149146458;0.517073813225174;0;0.016;1
CIDEC;0.700219149146458;1.52658741975464;0;0.016;1
TATDN2;0.700219149146458;0.295058114085015;0;0.016;1
HRH1;0.700219149146458;1.58135718151218;0;0.016;1
TMEM43;0.700219149146458;0.8037466219554;0;0.016;1
CMTM7;0.700219149146458;0.335562287340168;0;0.016;1
OXSR1;0.700219149146458;0.856361369074858;0;0.016;1
LZTFL1;0.700219149146458;0.713412885696645;0;0.016;1
NME6;0.700219149146458;-0.175889608070257;0;0.016;1
NICN1;0.700219149146458;1.45951516126037;0;0.016;1
DAG1;0.700219149146458;0.649370690607607;0;0.016;1
XXcos-LUCA11.4;0.700219149146458;1.8920245296998;0;0.016;1
RBM15B;0.700219149146458;0.965621957277563;0;0.016;1
NEK4;0.700219149146458;-0.363842940062053;0;0.016;1
EIF4E3;0.700219149146458;-0.361867530046142;0;0.016;1
SLC35A5;0.700219149146458;1.25797036272103;0;0.016;1
DIRC2;0.700219149146458;1.48837187529116;0;0.016;1
SLC41A3;0.700219149146458;0.803550903086087;0;0.016;1
CHCHD6;0.700219149146458;1.64340862382306;0;0.016;1
KBTBD12;0.700219149146458;1.28956081341546;0;0.016;1
EEFSEC;0.700219149146458;0.846331321668929;0;0.016;1
TMCC1;0.700219149146458;1.43212767383433;0;0.016;1
NMNAT3;0.700219149146458;0.48727689135927;0;0.016;1
RP11-485G4.2;0.700219149146458;1.71124944334607;0;0.016;1
HPS3;0.700219149146458;-0.111676814010177;0;0.016;1
YEATS2;0.700219149146458;0.387787337051308;0;0.016;1
CLCN2;0.700219149146458;0.642981573886317;0;0.016;1
AC046143.3;0.700219149146458;1.28560704880248;0;0.016;1
PIGG;0.700219149146458;0.321715951689603;0;0.016;1
MYL5;0.700219149146458;-0.905821169724278;0;0.016;1
NOP14-AS1;0.700219149146458;0.923635532709198;0;0.016;1
ACOX3;0.700219149146458;0.239812957042941;0;0.016;1
N4BP2;0.700219149146458;1.61831763405019;0;0.016;1
ATP8A1;0.700219149146458;1.63598437617199;0;0.016;1
THAP6;0.700219149146458;1.86994198261682;0;0.016;1
PRKG2;0.700219149146458;0.275925041995463;0;0.016;1
FAM175A;0.700219149146458;0.853264565288385;0;0.016;1
ADH1B;0.700219149146458;0.769365003341437;0;0.016;1
CLGN;0.700219149146458;0.201532903303822;0;0.016;1
OTUD4;0.700219149146458;1.4943690820417;0;0.016;1
MMAA;0.700219149146458;0.985041895610702;0;0.016;1
KIAA0947;0.700219149146458;-0.837478037974593;0;0.016;1
AMACR;0.700219149146458;1.54408054264875;0;0.016;1
RAI14;0.700219149146458;1.77598950047737;0;0.016;1
SKIV2L2;0.700219149146458;1.33236143063227;0;0.016;1
SLC38A9;0.700219149146458;1.72090710307945;0;0.016;1
MIER3;0.700219149146458;-1.61106920504628;0;0.016;1
ZSWIM6;0.700219149146458;-0.440813453117077;0;0.016;1
CDK7;0.700219149146458;0.922680577497831;0;0.016;1
FCHO2;0.700219149146458;0.82669626055237;0;0.016;1
EDIL3;0.700219149146458;0.369613416985042;0;0.016;1
NUDT12;0.700219149146458;1.03793578648023;0;0.016;1
EFNA5;0.700219149146458;0.331719218390179;0;0.016;1
SNX24;0.700219149146458;0.356152241696468;0;0.016;1
KDM3B;0.700219149146458;1.58769653240396;0;0.016;1
CD14;0.700219149146458;1.45100611004024;0;0.016;1
CYFIP2;0.700219149146458;-0.442992059673346;0;0.016;1
WWC1;0.700219149146458;0.62756556030304;0;0.016;1
RAB24;0.700219149146458;1.25678495875002;0;0.016;1
RPP40;0.700219149146458;1.19001055634349;0;0.016;1
RIOK1;0.700219149146458;-0.202383980703191;0;0.016;1
RANBP9;0.700219149146458;1.24837136386072;0;0.016;1
HFE;0.700219149146458;0.589508454623785;0;0.016;1
HIST1H2BF;0.700219149146458;1.23262861611567;0;0.016;1
HIST1H2AE;0.700219149146458;1.23025512021318;0;0.016;1
BTN3A3;0.700219149146458;0.190008246621207;0;0.016;1
ZNF165;0.700219149146458;-0.53511519975457;0;0.016;1
ZSCAN31;0.700219149146458;-0.682271794174862;0;0.016;1
APOM;0.700219149146458;0.420170809268496;0;0.016;1
ABHD16A;0.700219149146458;1.65775999814095;0;0.016;1
VARS;0.700219149146458;1.16417588773786;0;0.016;1
TAPSAR1;0.700219149146458;-0.123202363400894;0;0.016;1
VPS52;0.700219149146458;0.800083614058249;0;0.016;1
C6orf1;0.700219149146458;-0.208781222172093;0;0.016;1
ANKS1A;0.700219149146458;0.615529213191092;0;0.016;1
PPARD;0.700219149146458;-0.715771571422749;0;0.016;1
KCTD20;0.700219149146458;0.644544534160729;0;0.016;1
MOCS1;0.700219149146458;0.460107191760136;0;0.016;1
GTPBP2;0.700219149146458;1.16120086355306;0;0.016;1
PHF3;0.700219149146458;0.331755659923844;0;0.016;1
MTO1;0.700219149146458;-0.430586132540683;0;0.016;1
QRSL1;0.700219149146458;1.57798336745561;0;0.016;1
RNF146;0.700219149146458;-0.835923507655447;0;0.016;1
STXBP5;0.700219149146458;0.787674837774747;0;0.016;1
IYD;0.700219149146458;0.913019322302504;0;0.016;1
TBP;0.700219149146458;0.399372271654676;0;0.016;1
AC147651.3;0.700219149146458;0.804056184400727;0;0.016;1
HEATR2;0.700219149146458;1.16278546436373;0;0.016;1
CDCA7L;0.700219149146458;1.32813372716677;0;0.016;1
RAPGEF5;0.700219149146458;0.549712076077709;0;0.016;1
C7orf31;0.700219149146458;1.11154718322382;0;0.016;1
HOXA10-AS;0.700219149146458;0.960925008982336;0;0.016;1
HOXA13;0.700219149146458;-0.107422879608186;0;0.016;1
RP9;0.700219149146458;-0.804487863140466;0;0.016;1
HERPUD2;0.700219149146458;0.749960460404968;0;0.016;1
NUDCD3;0.700219149146458;1.53045709993227;0;0.016;1
PURB;0.700219149146458;-0.468124079250458;0;0.016;1
CRCP;0.700219149146458;0.245287830900522;0;0.016;1
RFC2;0.700219149146458;1.26424011285029;0;0.016;1
GTF2IRD2;0.700219149146458;0.692275756177966;0;0.016;1
GATAD1;0.700219149146458;1.44698168888344;0;0.016;1
ACHE;0.700219149146458;0.298399870722709;0;0.016;1
ALKBH4;0.700219149146458;0.953832970594171;0;0.016;1
ATXN7L1;0.700219149146458;0.54228967874822;0;0.016;1
AC002467.7;0.700219149146458;0.996402492695739;0;0.016;1
AHCYL2;0.700219149146458;0.514130774211775;0;0.016;1
CPA2;0.700219149146458;0.156049329258692;0;0.016;1
AKR1B1;0.700219149146458;0.194206328956552;0;0.016;1
PRKAG2-AS1;0.700219149146458;0.229343305443162;0;0.016;1
ACTR3B;0.700219149146458;1.22191863013129;0;0.016;1
MOSPD2;0.700219149146458;0.372878407129897;0;0.016;1
PIR;0.700219149146458;-1.06905825000785;0;0.016;1
XK;0.700219149146458;-0.879103774536159;0;0.016;1
CXorf38;0.700219149146458;-0.881871675756168;0;0.016;1
KRBOX4;0.700219149146458;1.07537283110058;0;0.016;1
GSPT2;0.700219149146458;0.864626730461535;0;0.016;1
ZXDA;0.700219149146458;1.46099461076172;0;0.016;1
FOXO4;0.700219149146458;0.979752248543897;0;0.016;1
FTX;0.700219149146458;1.03905202922437;0;0.016;1
BRWD3;0.700219149146458;1.2259883686441;0;0.016;1
MCM4;0.700219149146458;1.28457974425848;0;0.016;1
LYN;0.700219149146458;0.200942216723564;0;0.016;1
UBXN2B;0.700219149146458;0.993879628233401;0;0.016;1
FABP4;0.700219149146458;-1.56762411570508;0;0.016;1
NIPAL2;0.700219149146458;0.531407551499437;0;0.016;1
ANXA13;0.700219149146458;-0.152561984132448;0;0.016;1
TOP1MT;0.700219149146458;1.09247215183743;0;0.016;1
CPSF1;0.700219149146458;0.289816206564681;0;0.016;1
ZNF34;0.700219149146458;1.21641280381833;0;0.016;1
DMRT2;0.700219149146458;-0.164288289113306;0;0.016;1
GLIS3;0.700219149146458;0.799551923905302;0;0.016;1
RP11-390F4.3;0.700219149146458;0.187775803857356;0;0.016;1
KDM4C;0.700219149146458;0.24418424644715;0;0.016;1
FOCAD;0.700219149146458;0.810791411064026;0;0.016;1
PLAA;0.700219149146458;1.09110772722164;0;0.016;1
RP11-112J3.16;0.700219149146458;0.229394115870678;0;0.016;1
FXN;0.700219149146458;0.980711334887078;0;0.016;1
RP11-63P12.7;0.700219149146458;0.834010221751674;0;0.016;1
C9orf40;0.700219149146458;1.17542628069764;0;0.016;1
S1PR3;0.700219149146458;1.040583302224;0;0.016;1
GADD45G;0.700219149146458;1.37196706660805;0;0.016;1
SPTLC1;0.700219149146458;-0.496445873413168;0;0.016;1
TSTD2;0.700219149146458;0.621892512540095;0;0.016;1
TMEM245;0.700219149146458;1.1340144424782;0;0.016;1
SUSD1;0.700219149146458;-0.216550688196087;0;0.016;1
SLC31A1;0.700219149146458;-0.155937682825549;0;0.016;1
PRPF4;0.700219149146458;-0.223061944383548;0;0.016;1
RC3H2;0.700219149146458;-0.281239045106986;0;0.016;1
DENND1A;0.700219149146458;0.504883909390718;0;0.016;1
ZBTB43;0.700219149146458;0.590624276786036;0;0.016;1
CDK9;0.700219149146458;1.42425467488203;0;0.016;1
ODF2;0.700219149146458;0.18835159179046;0;0.016;1
RAPGEF1;0.700219149146458;0.481130924410064;0;0.016;1
VAV2;0.700219149146458;1.66043303260817;0;0.016;1
ASB13;0.700219149146458;0.806368402297284;0;0.016;1
IL15RA;0.700219149146458;1.08909890821693;0;0.016;1
TAF3;0.700219149146458;-0.403185687383377;0;0.016;1
VIM;0.700219149146458;-1.71294541941568;0;0.016;1
ARHGAP21;0.700219149146458;0.461891733183616;0;0.016;1
BAMBI;0.700219149146458;0.337100693043488;0;0.016;1
MTPAP;0.700219149146458;0.376675905421311;0;0.016;1
ARHGAP12;0.700219149146458;0.403980970242169;0;0.016;1
PARG;0.700219149146458;1.59303093906939;0;0.016;1
UNC5B-AS1;0.700219149146458;0.736950021583004;0;0.016;1
SLC29A3;0.700219149146458;1.13449090399583;0;0.016;1
PLA2G12B;0.700219149146458;0.798717743664885;0;0.016;1
NDST2;0.700219149146458;0.885245460142921;0;0.016;1
KAT6B;0.700219149146458;0.639706381497417;0;0.016;1
ZNF503;0.700219149146458;0.304766520967286;0;0.016;1
LZTS2;0.700219149146458;0.872959569958338;0;0.016;1
HPS6;0.700219149146458;0.121337490617428;0;0.016;1
SH3PXD2A;0.700219149146458;-0.554301917355545;0;0.016;1
VTI1A;0.700219149146458;1.22499721940842;0;0.016;1
INPP5F;0.700219149146458;-0.357849162005377;0;0.016;1
ZRANB1;0.700219149146458;1.40394703765428;0;0.016;1
MTG1;0.700219149146458;0.794326749268225;0;0.016;1
PTDSS2;0.700219149146458;-1.35675783680615;0;0.016;1
DUSP8;0.700219149146458;1.07944812999391;0;0.016;1
OSBPL5;0.700219149146458;0.647394869372016;0;0.016;1
NUP98;0.700219149146458;0.827474346717584;0;0.016;1
RRP8;0.700219149146458;1.4801305099348;0;0.016;1
SBF2;0.700219149146458;0.597957907913698;0;0.016;1
ZBED5-AS1;0.700219149146458;0.458062858462476;0;0.016;1
PRMT3;0.700219149146458;1.18678820375696;0;0.016;1
BDNF-AS;0.700219149146458;1.20665589463699;0;0.016;1
RAG1;0.700219149146458;1.46551038542881;0;0.016;1
C11orf74;0.700219149146458;-0.180614247427823;0;0.016;1
AMBRA1;0.700219149146458;1.51118388702468;0;0.016;1
NUP160;0.700219149146458;0.622834311598768;0;0.016;1
SYT7;0.700219149146458;1.20013262036752;0;0.016;1
BEST1;0.700219149146458;-0.114712699237539;0;0.016;1
SCGB2A1;0.700219149146458;-0.569333669770876;0;0.016;1
TAF6L;0.700219149146458;0.461063584265773;0;0.016;1
CDC42BPG;0.700219149146458;1.10714060638841;0;0.016;1
SART1;0.700219149146458;-0.280102868158376;0;0.016;1
C11orf80;0.700219149146458;0.52507142400365;0;0.016;1
TPCN2;0.700219149146458;1.20583601930184;0;0.016;1
PAAF1;0.700219149146458;0.871757882102595;0;0.016;1
XRRA1;0.700219149146458;-0.403131724883305;0;0.016;1
BUD13;0.700219149146458;0.704429524008753;0;0.016;1
RP11-677M14.3;0.700219149146458;1.3868663939585;0;0.016;1
FOXRED1;0.700219149146458;0.923573844773682;0;0.016;1
SNX19;0.700219149146458;1.86607057552514;0;0.016;1
ERP27;0.700219149146458;1.74545397666904;0;0.016;1
REP15;0.700219149146458;-0.632668979642086;0;0.016;1
KIAA1551;0.700219149146458;-0.630617351094659;0;0.016;1
GXYLT1;0.700219149146458;0.459638236903088;0;0.016;1
RND1;0.700219149146458;0.740595911198994;0;0.016;1
RNF41;0.700219149146458;-0.311955023666416;0;0.016;1
PRIM1;0.700219149146458;0.946560714167355;0;0.016;1
RASSF3;0.700219149146458;0.276480816076516;0;0.016;1
RAB3IP;0.700219149146458;0.854964364126514;0;0.016;1
RP11-567C2.1;0.700219149146458;1.5416334605972;0;0.016;1
RIC8B;0.700219149146458;-0.458534836929487;0;0.016;1
SSH1;0.700219149146458;1.63666992132912;0;0.016;1
USP30;0.700219149146458;0.774728359672747;0;0.016;1
ANKRD13A;0.700219149146458;0.763310026979366;0;0.016;1
C12orf76;0.700219149146458;0.746509075536556;0;0.016;1
NAA25;0.700219149146458;0.478158918644009;0;0.016;1
USP12;0.700219149146458;1.38640414541642;0;0.016;1
SLC7A1;0.700219149146458;-0.255364729599306;0;0.016;1
SLC25A30;0.700219149146458;0.362529923968304;0;0.016;1
TMTC4;0.700219149146458;0.623513118739954;0;0.016;1
ARHGEF7;0.700219149146458;0.495807998313416;0;0.016;1
HAUS4;0.700219149146458;1.09638387835493;0;0.016;1
HOMEZ;0.700219149146458;-0.731200237650246;0;0.016;1
CIDEB;0.700219149146458;0.484611493585295;0;0.016;1
TRAPPC6B;0.700219149146458;0.927204406464439;0;0.016;1
FBXO33;0.700219149146458;-0.680465001594445;0;0.016;1
ZBTB1;0.700219149146458;1.62399657567978;0;0.016;1
PTGR2;0.700219149146458;0.35988273694124;0;0.016;1
GPATCH2L;0.700219149146458;1.24486556997694;0;0.016;1
GALC;0.700219149146458;0.995589520603073;0;0.016;1
RPS6KA5;0.700219149146458;1.13846613032096;0;0.016;1
CCDC88C;0.700219149146458;1.51938715619125;0;0.016;1
DICER1;0.700219149146458;0.741587989811059;0;0.016;1
DIO3OS;0.700219149146458;1.72395342720931;0;0.016;1
PACS2;0.700219149146458;0.528655007435159;0;0.016;1
AQR;0.700219149146458;0.732344186264678;0;0.016;1
THBS1;0.700219149146458;0.863162680996395;0;0.016;1
ITPKA;0.700219149146458;0.315738615816068;0;0.016;1
ZSCAN29;0.700219149146458;1.10006156874799;0;0.016;1
TUBGCP4;0.700219149146458;1.12079319588648;0;0.016;1
GATM;0.700219149146458;1.67633713040088;0;0.016;1
BNIP2;0.700219149146458;1.26304134295644;0;0.016;1
VPS13C;0.700219149146458;0.709219970987438;0;0.016;1
HERC1;0.700219149146458;0.553421222193238;0;0.016;1
PARP16;0.700219149146458;-0.304614995782429;0;0.016;1
SIN3A;0.700219149146458;-0.48778527446858;0;0.016;1
ZNF592;0.700219149146458;1.27652012183417;0;0.016;1
FES;0.700219149146458;1.43399953740252;0;0.016;1
PIGQ;0.700219149146458;1.57852505347699;0;0.016;1
MAPK8IP3;0.700219149146458;0.571737780960005;0;0.016;1
MGRN1;0.700219149146458;0.318069530797687;0;0.016;1
ZNF500;0.700219149146458;1.56768866644189;0;0.016;1
NAGPA;0.700219149146458;1.73762103303291;0;0.016;1
CLEC16A;0.700219149146458;1.3885097344679;0;0.016;1
KIAA0556;0.700219149146458;1.13381470838308;0;0.016;1
TAOK2;0.700219149146458;0.398041442020245;0;0.016;1
ADCY7;0.700219149146458;-0.359988243684742;0;0.016;1
CSNK2A2;0.700219149146458;0.2378678186722;0;0.016;1
SLC38A7;0.700219149146458;-0.170229358128803;0;0.016;1
CTC-479C5.12;0.700219149146458;1.10576726023361;0;0.016;1
RP11-96D1.11;0.700219149146458;1.44448309001797;0;0.016;1
TMED6;0.700219149146458;1.01213501584226;0;0.016;1
ATXN1L;0.700219149146458;0.930742049861481;0;0.016;1
SCARF1;0.700219149146458;0.144923455964044;0;0.016;1
ZNF232;0.700219149146458;0.427450277981044;0;0.016;1
TNK1;0.700219149146458;1.30391954295643;0;0.016;1
AC113189.5;0.700219149146458;0.930405900362228;0;0.016;1
TOP3A;0.700219149146458;1.63229178572166;0;0.016;1
TNFAIP1;0.700219149146458;0.379066461700028;0;0.016;1
CCL23;0.700219149146458;-0.357137029813137;0;0.016;1
DUSP14;0.700219149146458;0.422025684022131;0;0.016;1
GHDC;0.700219149146458;1.24167404684044;0;0.016;1
STAT5B;0.700219149146458;1.52893508095204;0;0.016;1
FAM134C;0.700219149146458;0.960865217361153;0;0.016;1
NAGS;0.700219149146458;0.762239698181018;0;0.016;1
HEXIM1;0.700219149146458;1.72983691153918;0;0.016;1
RP11-708H21.4;0.700219149146458;0.434751538348479;0;0.016;1
ZNF652;0.700219149146458;-0.50781963324438;0;0.016;1
KAT7;0.700219149146458;0.397259884812872;0;0.016;1
RP11-166P13.3;0.700219149146458;0.928032042044028;0;0.016;1
MKS1;0.700219149146458;1.67959260427756;0;0.016;1
TUBD1;0.700219149146458;0.771610495655046;0;0.016;1
ABCA5;0.700219149146458;-0.118621645224069;0;0.016;1
RECQL5;0.700219149146458;0.681854752387131;0;0.016;1
CCDC57;0.700219149146458;0.639487569003225;0;0.016;1
FOXK2;0.700219149146458;1.11045319684427;0;0.016;1
EPB41L3;0.700219149146458;0.490701432381025;0;0.016;1
LINC00668;0.700219149146458;0.470309199537478;0;0.016;1
RP11-143J12.2;0.700219149146458;-0.876981223320713;0;0.016;1
SS18;0.700219149146458;0.578505030690211;0;0.016;1
PIGN;0.700219149146458;2.07672016695382;0;0.016;1
RP11-635N19.1;0.700219149146458;0.97932415659289;0;0.016;1
MAVS;0.700219149146458;-0.877188026190377;0;0.016;1
RNF24;0.700219149146458;0.3169502762913;0;0.016;1
NANP;0.700219149146458;0.345525732329043;0;0.016;1
RALGAPB;0.700219149146458;1.24637545969923;0;0.016;1
EYA2;0.700219149146458;0.363973347008715;0;0.016;1
